,fnlwgt,marital-status,occupation,relationship,capital-loss,education-num,workclass,capital-gain,first_name,last_names
34591,158451,Separated,Prof-specialty,Unmarried,0,13,State-gov,914,Jeffrey,Martinez
34592,44712,Married-civ-spouse,Craft-repair,Wife,0,9,Self-emp-not-inc,0,Benjamin,Curry
34593,32244,Never-married,Handlers-cleaners,Own-child,0,7,Private,594,Robert,Fritz
34594,339372,Never-married,Adm-clerical,Not-in-family,1408,13,Private,0,Nathan,Huynh
34595,120057,Married-civ-spouse,Exec-managerial,Husband,0,12,Private,4386,Diana,Campos
34596,172425,Married-spouse-absent,Prof-specialty,Unmarried,0,9,Private,0,Justin,Weaver
34597,193863,Widowed,?,Other-relative,0,4,?,0,Lynn,Russell
34598,159937,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-not-inc,0,Randy,Walker
34599,160275,Divorced,Craft-repair,Not-in-family,0,9,Private,0,Christopher,Cook
34600,125421,Divorced,Exec-managerial,Unmarried,0,14,Private,0,Allison,Morgan
34601,219267,Never-married,Other-service,Unmarried,0,9,Private,0,Lance,Aguilar
34602,172666,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Benjamin,Macdonald
34603,152744,Divorced,Sales,Other-relative,0,13,Private,0,Timothy,Jackson
34604,186299,Never-married,Machine-op-inspct,Not-in-family,0,1,Private,0,Kenneth,Underwood
34605,217747,Married-civ-spouse,Transport-moving,Husband,0,9,Private,0,Donald,Key
34606,39110,Divorced,Adm-clerical,Not-in-family,0,7,Federal-gov,0,Nancy,Edwards
34607,178255,Never-married,Adm-clerical,Not-in-family,0,10,Private,0,Robin,Rose
34608,190450,Married-civ-spouse,Sales,Husband,0,9,Self-emp-inc,0,Rachel,Benson
34609,446358,Married-civ-spouse,Machine-op-inspct,Husband,0,10,Private,0,Alexis,Ford
34610,84319,Never-married,Machine-op-inspct,Not-in-family,0,,Private,0,Mia,Martinez
34611,192413,Divorced,Prof-specialty,Other-relative,0,15,Self-emp-not-inc,0,Gregory,Reed
34612,305446,Never-married,Other-service,Own-child,0,9,Private,0,Adam,Stone
34613,53197,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Sarah,Robertson
34614,187891,Never-married,Adm-clerical,Not-in-family,0,9,Private,0,Kara,Campbell
34615,307353,Divorced,Adm-clerical,Not-in-family,0,9,Private,0,Fernando,Davis
34616,108926,Divorced,Machine-op-inspct,Not-in-family,0,10,Private,0,Audrey,Burgess
34617,327164,Married-civ-spouse,Craft-repair,Husband,0,10,Self-emp-not-inc,0,Thomas,Strickland
34618,45612,Divorced,Prof-specialty,Unmarried,0,12,Local-gov,0,Dr.,Beth
34619,356882,Never-married,Prof-specialty,Own-child,0,16,Private,0,Felicia,Riggs
34620,132053,Never-married,,Own-child,0,10,,0,Janice,Peterson
34621,246933,Never-married,Adm-clerical,Other-relative,0,9,Private,0,Robin,Andrews
34622,82880,Married-civ-spouse,Prof-specialty,Wife,0,13,Local-gov,0,Elizabeth,Cabrera
34623,175133,Never-married,Machine-op-inspct,Unmarried,0,10,Private,0,Cody,Lynch
34624,306785,Divorced,Adm-clerical,Not-in-family,0,9,Private,0,David,Orr
34625,126060,Never-married,Prof-specialty,Not-in-family,0,11,Private,0,Erica,Wilson
34626,294720,Never-married,Other-service,Own-child,0,7,Private,0,Sean,Jimenez
34627,403860,Never-married,?,Own-child,0,10,?,0,Joseph,Smith
34628,156127,Married-civ-spouse,Handlers-cleaners,Husband,0,10,Private,0,Tony,Hernandez
34629,152237,Never-married,Sales,Not-in-family,0,13,Private,0,Ruben,Davis
34630,52963,Never-married,Adm-clerical,Not-in-family,0,13,Private,0,Alan,Daniel
34631,202922,Married-civ-spouse,Adm-clerical,Husband,0,10,Private,0,Mr.,Matthew
34632,76212,Married-civ-spouse,Transport-moving,Husband,0,9,Self-emp-inc,0,David,Weaver
34633,162164,Married-civ-spouse,Craft-repair,Husband,0,9,Self-emp-inc,0,Benjamin,Knight
34634,178778,Never-married,Other-service,Not-in-family,0,10,Private,0,Pedro,Foster
34635,288398,Divorced,Adm-clerical,Not-in-family,0,13,Private,0,Emily,Tyler
34636,126094,Separated,Adm-clerical,Unmarried,0,9,State-gov,0,Brady,Kim
34637,359155,Married-civ-spouse,Prof-specialty,Wife,0,13,Private,0,Alyssa,Stevens
34638,126894,Never-married,Prof-specialty,Not-in-family,0,16,State-gov,0,Theresa,Crawford
34639,186934,Married-civ-spouse,Exec-managerial,Husband,0,9,Private,7688,Mason,Sutton
34640,129345,Never-married,Protective-serv,Not-in-family,0,10,State-gov,0,Dr.,Colleen
34641,219420,Divorced,Sales,Not-in-family,0,16,Self-emp-not-inc,0,Christopher,Skinner
34642,131230,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Brian,Ross
34643,154785,Married-spouse-absent,Adm-clerical,Own-child,0,10,Private,0,Danny,Graham
34644,142673,Never-married,Adm-clerical,Not-in-family,0,10,Private,0,Laura,Gray
34645,244945,Married-civ-spouse,Exec-managerial,Husband,0,10,Private,0,Theodore,Cooper
34646,146674,Married-civ-spouse,Handlers-cleaners,Husband,0,6,Private,0,Anna,Gomez
34647,49179,Never-married,Prof-specialty,Not-in-family,0,10,Private,0,Maria,Roberts
34648,460437,Divorced,Sales,Not-in-family,0,5,Private,0,Steve,Riggs
34649,173628,Married-civ-spouse,Sales,Husband,0,13,Self-emp-inc,0,Mary,Johnson
34650,113732,Divorced,Handlers-cleaners,Unmarried,0,9,Private,0,John,Allison
34651,187060,Divorced,Adm-clerical,Not-in-family,0,9,Private,0,Scott,Holland
34652,269354,Never-married,Adm-clerical,Not-in-family,0,10,Private,0,Lisa,Yang
34653,182254,Divorced,Prof-specialty,Unmarried,0,10,Private,0,William,Adams
34654,159908,Never-married,Machine-op-inspct,Not-in-family,0,8,Private,0,Jessica,Gallagher
34655,110150,Married-civ-spouse,?,Husband,0,9,?,0,Mrs.,Morgan
34656,193524,Married-civ-spouse,Prof-specialty,Husband,0,16,Private,0,Michele,Mclean
34657,160120,Never-married,Machine-op-inspct,Other-relative,0,10,Private,0,Dennis,Gutierrez
34658,329144,Married-civ-spouse,Exec-managerial,Husband,1977,13,Private,0,Roger,Howard
34659,698363,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Lori,Love
34660,138685,Never-married,,Own-child,0,10,,0,Kevin,Lee
34661,108993,Never-married,Craft-repair,Own-child,0,9,Private,0,Autumn,Warren
34662,97212,Never-married,Other-service,Not-in-family,0,9,Private,0,Kim,Miller
34663,128699,Married-spouse-absent,Adm-clerical,Unmarried,0,9,Private,0,Dean,Walters
34664,130730,Divorced,Adm-clerical,Other-relative,0,9,Local-gov,0,Mario,Cooper
34665,191807,Married-civ-spouse,Tech-support,Husband,0,11,Private,0,Paul,Coleman
34666,133471,Never-married,Exec-managerial,Own-child,0,10,Private,0,Crystal,Kelly
34667,206046,Divorced,Machine-op-inspct,Not-in-family,0,9,Private,0,Heather,Alvarez
34668,186648,Never-married,Sales,Own-child,0,12,Private,0,Russell,Martinez
34669,103161,Widowed,?,Not-in-family,0,9,?,0,Stephanie,Cowan
34670,170411,Divorced,Protective-serv,Own-child,0,9,Private,4101,Kimberly,English
34671,283268,Divorced,Exec-managerial,Unmarried,0,13,Private,0,Katie,Thomas
34672,196308,Married-civ-spouse,Other-service,Wife,0,10,Private,0,Suzanne,Richmond
34673,86972,Divorced,Exec-managerial,Unmarried,0,10,Private,0,John,Lyons
34674,364986,Married-civ-spouse,Exec-managerial,Husband,1628,13,Private,0,Jill,Hicks
34675,31659,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Devon,Miller
34676,321865,Married-civ-spouse,Other-service,Husband,0,10,Self-emp-not-inc,0,Patricia,Perry
34677,298249,Married-civ-spouse,Sales,Husband,0,13,Self-emp-not-inc,10605,Rhonda,Bates
34678,119033,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Margaret,White
34679,176027,Never-married,Other-service,Not-in-family,0,9,Self-emp-not-inc,0,Timothy,Reyes
34680,184965,Married-civ-spouse,Exec-managerial,Husband,0,16,Self-emp-inc,99999,Kevin,Hanna
34681,98765,Never-married,Machine-op-inspct,Unmarried,0,9,Private,0,Christina,Hendricks
34682,198069,Never-married,Machine-op-inspct,Not-in-family,0,9,Private,0,Summer,Rios
34683,93235,Never-married,Other-service,Own-child,1721,8,Private,0,Kenneth,Williams
34684,114060,Married-civ-spouse,Protective-serv,Husband,0,4,Private,0,Tonya,Bryan
34685,189203,Never-married,Other-service,Not-in-family,0,10,Private,0,Jeremy,Knight
34686,177937,Divorced,Prof-specialty,Not-in-family,0,13,Local-gov,0,Nathan,Rangel
34687,37435,Divorced,Adm-clerical,Not-in-family,0,13,Private,0,Maureen,Garcia
34688,346053,Married-civ-spouse,?,Husband,0,9,?,0,Gregory,Sanchez
34689,174533,Married-civ-spouse,Craft-repair,Husband,0,10,Self-emp-not-inc,0,Sarah,Wood
34690,268831,Married-civ-spouse,Sales,Husband,0,9,Self-emp-not-inc,0,Terry,Rivera
34691,36960,Married-civ-spouse,Farming-fishing,Husband,0,9,Self-emp-not-inc,0,Michele,Chambers
34692,202033,Married-civ-spouse,Transport-moving,Husband,0,13,Private,0,Karina,Solis
34693,256526,Separated,Machine-op-inspct,Not-in-family,0,9,Private,4865,Christian,Lamb
34694,31801,Married-civ-spouse,Craft-repair,Husband,1887,13,Private,0,Jean,Medina
34695,345405,Married-civ-spouse,Sales,Husband,0,9,Private,2885,Alex,Holmes
34696,124971,Married-civ-spouse,Prof-specialty,Husband,0,16,State-gov,0,Thomas,Ritter
34697,249727,Never-married,Other-service,Own-child,0,9,Private,0,Lisa,Hansen
34698,181372,Married-civ-spouse,Other-service,Wife,0,7,Private,0,Timothy,Pierce
34699,137088,Married-civ-spouse,Craft-repair,Other-relative,0,9,Private,0,Keith,Skinner
34700,198965,Married-civ-spouse,Sales,Husband,0,10,Private,0,Sarah,Price
34701,177923,Never-married,,Own-child,0,10,,0,Maria,Mclaughlin
34702,286391,Never-married,Adm-clerical,Own-child,0,10,Private,2176,Jessica,Salazar
34703,118910,Never-married,,Not-in-family,0,10,,0,Barbara,Grant
34704,46144,Married-AF-spouse,Adm-clerical,Own-child,0,9,State-gov,0,Pamela,Ellis
34705,201112,Divorced,Adm-clerical,Not-in-family,0,12,Private,0,Melissa,Williams
34706,25610,Married-civ-spouse,Sales,Husband,0,12,Private,0,Joanna,Pace
34707,193524,Married-civ-spouse,Prof-specialty,Husband,0,10,Private,0,Melissa,Walton
34708,26892,Married-AF-spouse,Prof-specialty,Husband,0,13,Self-emp-not-inc,7298,Christine,Padilla
34709,301010,Never-married,Armed-Forces,Not-in-family,0,10,Federal-gov,0,Heather,Wagner
34710,115389,Married-civ-spouse,Craft-repair,Husband,0,10,Federal-gov,0,Brian,Sanchez
34711,315081,Married-civ-spouse,Sales,Husband,0,12,Private,0,Jennifer,Curtis
34712,90803,Married-civ-spouse,Adm-clerical,Husband,0,10,State-gov,0,Casey,Maddox
34713,194404,Married-civ-spouse,Prof-specialty,Husband,0,14,Private,7688,Andrea,Wagner
34714,120914,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Tommy,Torres
34715,39895,Widowed,Exec-managerial,Not-in-family,0,4,Private,0,Anthony,Gross
34716,99554,Divorced,Sales,Not-in-family,0,13,Self-emp-inc,0,Ian,Lewis
34717,217893,Divorced,Sales,Not-in-family,0,9,Private,0,Joshua,Yoder
34718,42907,Divorced,Machine-op-inspct,Unmarried,0,9,Private,0,Jack,Mccormick
34719,60449,Widowed,Sales,Unmarried,0,13,Self-emp-not-inc,0,Matthew,Vargas
34720,160279,Divorced,Machine-op-inspct,Unmarried,0,9,Private,0,Elizabeth,Villa
34721,114537,Married-civ-spouse,Prof-specialty,Husband,0,13,Federal-gov,0,Brandon,Sims
34722,102938,Never-married,Other-service,Unmarried,0,,Private,0,Brett,Davis
34723,381965,Married-civ-spouse,Sales,Husband,1740,9,Self-emp-not-inc,0,Arthur,Scott
34724,146906,Married-civ-spouse,Prof-specialty,Husband,0,15,Private,0,Emily,Benton
34725,137843,Married-civ-spouse,Sales,Husband,0,10,Private,7298,Rebecca,Goodman
34726,320305,Married-civ-spouse,Prof-specialty,Husband,0,13,Private,0,Lindsey,Martinez
34727,308498,Never-married,Craft-repair,Own-child,0,6,Private,0,Mark,Contreras
34728,175958,Married-civ-spouse,Sales,Husband,0,10,Private,0,Samantha,Avila
34729,304246,Separated,Prof-specialty,Unmarried,0,14,Local-gov,0,Darius,Roberts
34730,313132,Married-civ-spouse,Prof-specialty,Husband,0,,Self-emp-not-inc,0,Susan,Lawrence
34731,48520,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Sara,Perez
34732,154076,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Heidi,Glass
34733,90230,Never-married,?,Own-child,0,9,?,0,Joshua,Newton
34734,68358,Never-married,Sales,Own-child,0,10,Private,0,Daniel,Bowen
34735,174386,Never-married,Other-service,Unmarried,0,9,Private,0,Sara,Mendez
34736,289944,Never-married,Prof-specialty,Not-in-family,0,10,Private,0,Michele,Patterson
34737,256211,Never-married,Adm-clerical,Not-in-family,0,10,Private,0,Melinda,Moore
34738,165614,Never-married,Prof-specialty,Not-in-family,0,14,Private,0,Christopher,Olsen
34739,78528,Never-married,Other-service,Own-child,0,7,Private,0,Kyle,Cunningham
34740,205337,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Justin,Villegas
34741,271828,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Erin,Harris
34742,235849,Never-married,Transport-moving,Own-child,0,9,Private,0,Jack,King
34743,166461,Divorced,Machine-op-inspct,Unmarried,0,7,Private,5455,Janice,Madden
34744,176517,Divorced,Prof-specialty,Unmarried,0,12,Private,0,Mark,Banks
34745,89648,Never-married,Exec-managerial,Not-in-family,0,13,Private,0,Meghan,Luna
34746,188260,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-inc,0,Alexis,Banks
34747,177824,Separated,?,Unmarried,0,9,?,0,Derrick,Smith
34748,160995,Divorced,?,Not-in-family,0,6,?,1086,Vincent,Hart
34749,228649,Never-married,?,Own-child,0,10,?,0,Jessica,Coleman
34750,80220,Married-civ-spouse,Transport-moving,Husband,0,8,Private,0,Jonathan,Brady
34751,207937,Divorced,Prof-specialty,Not-in-family,0,15,Private,10520,Sarah,Smith
34752,209131,Never-married,Machine-op-inspct,Own-child,0,10,Private,0,Alexandra,Reed
34753,155781,Married-civ-spouse,Sales,Husband,0,13,Private,0,Sheila,Perez
34754,186451,Married-civ-spouse,Prof-specialty,Husband,1902,15,State-gov,0,Ernest,Murray
34755,174744,Married-civ-spouse,Other-service,Husband,0,9,Private,0,Preston,Woodard
34756,126060,Never-married,Exec-managerial,Not-in-family,0,13,Private,0,Mary,Jensen
34757,304605,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Ann,Clayton
34758,32000,Married-civ-spouse,Prof-specialty,Husband,0,13,Federal-gov,0,Brandon,Young
34759,203435,Never-married,Handlers-cleaners,Own-child,0,9,Private,0,Deanna,Stephens
34760,273243,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Alex,Cruz
34761,181940,Married-civ-spouse,Adm-clerical,Husband,0,9,Federal-gov,0,Laura,Avila
34762,187830,Divorced,Tech-support,Unmarried,0,9,Local-gov,4934,Spencer,Hall
34763,116666,Never-married,Sales,Own-child,0,10,Private,0,David,Curry
34764,189843,Divorced,Protective-serv,Not-in-family,0,9,Local-gov,0,Taylor,Salas
34765,110884,Married-civ-spouse,Adm-clerical,Husband,0,13,Federal-gov,0,Stanley,Norman
34766,268147,Never-married,Sales,Unmarried,0,5,Private,0,Erika,Drake
34767,269733,Married-civ-spouse,Exec-managerial,Husband,0,14,Federal-gov,0,Krystal,Moore
34768,420040,Divorced,Adm-clerical,Not-in-family,0,9,Private,0,Robert,Bennett
34769,289430,Married-civ-spouse,Sales,Husband,0,14,Self-emp-inc,0,Anthony,Washington
34770,308242,Married-civ-spouse,?,Husband,0,9,?,0,Marc,Freeman
34771,207064,Married-civ-spouse,Machine-op-inspct,Husband,0,9,Private,0,Alexander,Graves
34772,406641,Never-married,Adm-clerical,Not-in-family,0,9,Private,0,Marilyn,Gutierrez
34773,163174,Never-married,Adm-clerical,Not-in-family,0,9,Private,0,George,Reese
34774,438996,Never-married,Other-service,Other-relative,0,6,Private,0,Brooke,Best
34775,48972,Divorced,Adm-clerical,Unmarried,0,10,Private,0,Lauren,Cunningham
34776,311015,Never-married,Other-service,Not-in-family,0,9,Private,0,Rachael,Barajas
34777,187462,Divorced,Adm-clerical,Own-child,0,11,Federal-gov,0,Maria,Stephens
34778,259169,Never-married,Prof-specialty,Own-child,0,10,Local-gov,0,Eileen,Fischer
34779,233980,Married-civ-spouse,Transport-moving,Husband,0,7,Private,0,Deborah,Blair
34780,28497,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Latoya,Neal
34781,133584,Divorced,Craft-repair,Not-in-family,0,9,Private,0,Ashley,Tanner
34782,179627,Never-married,Machine-op-inspct,Own-child,0,9,Private,0,Matthew,Lang
34783,228287,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Brenda,Rodriguez
34784,171151,Never-married,Adm-clerical,Not-in-family,0,9,State-gov,0,Keith,Pruitt
34785,164519,Never-married,Prof-specialty,Not-in-family,0,13,Private,0,Robyn,West
34786,226902,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Katherine,Morris
34787,107793,Married-civ-spouse,Craft-repair,Husband,0,9,Local-gov,0,Brenda,Baker
34788,238383,Never-married,Farming-fishing,Own-child,0,6,Private,0,Lori,Beasley
34789,190091,Married-spouse-absent,Sales,Not-in-family,0,11,Self-emp-not-inc,0,Roy,Hurley
34790,286370,Married-civ-spouse,Machine-op-inspct,Husband,0,4,Private,0,Russell,Hernandez
34791,280146,Never-married,Handlers-cleaners,Own-child,0,10,Private,0,Cassidy,Bean
34792,188888,Never-married,Handlers-cleaners,Own-child,0,8,Private,0,Ralph,Moore
34793,136848,Never-married,Adm-clerical,Own-child,0,10,State-gov,0,Jennifer,Anthony
34794,37931,Married-civ-spouse,Protective-serv,Husband,0,9,State-gov,0,Jorge,Guerra
34795,170273,Never-married,Prof-specialty,Own-child,0,10,Private,0,Chris,Norris
34796,225193,Married-civ-spouse,Exec-managerial,Husband,0,13,Private,0,Bradley,Vargas
34797,81286,Never-married,Craft-repair,Not-in-family,0,9,Private,2174,Cory,Morris
34798,53893,Married-civ-spouse,Tech-support,Husband,0,10,Private,0,Debbie,Williams
34799,153005,Married-civ-spouse,Prof-specialty,Husband,0,13,Local-gov,0,Christy,Stevens
34800,85668,Married-civ-spouse,Craft-repair,Husband,0,,Self-emp-not-inc,0,Rachel,George
34801,101739,Married-civ-spouse,Exec-managerial,Wife,0,12,Private,0,Mrs.,Sara
34802,74156,Married-civ-spouse,Other-service,Husband,0,9,Private,0,Travis,Gibson
34803,25803,Married-civ-spouse,Craft-repair,Husband,0,9,Private,0,Janice,Elliott
34804,119409,Married-civ-spouse,Machine-op-inspct,Wife,0,9,Private,0,Emily,Clayton
34805,284277,Never-married,Other-service,Own-child,0,7,Private,1055,Christopher,Roberts
34806,193374,Never-married,Priv-house-serv,Not-in-family,1719,9,Private,0,Angie,Sullivan
34807,74334,Married-civ-spouse,Adm-clerical,Husband,0,14,State-gov,0,Lisa,Hill
34808,381789,Married-civ-spouse,Farming-fishing,Own-child,0,8,Private,0,Chase,Edwards
34809,146398,Never-married,Prof-specialty,Not-in-family,0,13,Private,0,Jennifer,Carpenter
34810,227615,Married-civ-spouse,Craft-repair,Husband,0,10,Private,0,Lindsay,Garcia
34811,163215,Divorced,Machine-op-inspct,Unmarried,0,8,Private,0,Mr.,Brian
34812,43434,Never-married,Exec-managerial,Not-in-family,0,13,Self-emp-not-inc,0,Hector,Williams
34813,283029,Never-married,Craft-repair,Own-child,0,5,Private,0,Kenneth,Reed
34814,131699,Widowed,Adm-clerical,Not-in-family,0,10,Private,0,Thomas,Orr
34815,192258,Divorced,Adm-clerical,Own-child,0,10,Federal-gov,0,Samantha,Lawson
34816,59380,Separated,Exec-managerial,Not-in-family,0,13,Private,0,Kelsey,Lyons
34817,177858,Divorced,Craft-repair,Other-relative,0,9,Private,0,Mary,Hess
34818,202046,Never-married,Adm-clerical,Not-in-family,0,9,Private,0,Michelle,Harvey
34819,153291,Married-civ-spouse,Prof-specialty,Wife,0,15,Private,0,Daisy,Kelley
34820,442478,Never-married,Sales,Own-child,0,10,Private,0,Jacqueline,Silva
34821,368797,Married-civ-spouse,Exec-managerial,Husband,0,9,Self-emp-inc,0,Heather,Baker
34822,201732,Divorced,Adm-clerical,Unmarried,0,10,Private,0,Shelley,Moore
34823,144086,Married-civ-spouse,Craft-repair,Husband,0,7,Self-emp-not-inc,0,Paige,Smith
34824,367020,Never-married,Exec-managerial,Own-child,0,13,Private,0,Frank,Chavez
34825,122112,Married-civ-spouse,Sales,Wife,0,13,Private,0,Kevin,Allen
34826,113838,Married-civ-spouse,Protective-serv,Husband,0,10,Local-gov,0,Briana,Brown
34827,221480,Never-married,Adm-clerical,Own-child,0,9,Private,0,Dennis,Wilson
34828,208406,Never-married,Adm-clerical,Not-in-family,0,12,Private,0,Kimberly,Horton
34829,258124,Married-civ-spouse,Adm-clerical,Husband,0,14,Federal-gov,0,Patrick,Ortiz
34830,134699,Widowed,Prof-specialty,Not-in-family,0,9,Private,0,Alexis,West
34831,263855,Never-married,Craft-repair,Unmarried,0,8,Private,0,Hannah,Kelley
34832,140001,Never-married,Exec-managerial,Not-in-family,0,13,Private,0,Susan,Gomez
34833,256211,Never-married,?,Own-child,0,2,?,0,Amy,Lewis
34834,119411,Never-married,Prof-specialty,Not-in-family,0,13,Private,0,Christian,Vargas
34835,196678,Never-married,Sales,Own-child,0,10,Private,0,Richard,Patel
34836,95280,Married-civ-spouse,Sales,Husband,0,10,Self-emp-not-inc,99999,Gabriella,Huerta
34837,181755,Never-married,Sales,Not-in-family,0,9,Private,0,James,James
