,age,fnlwgt,education,education-num,race,capital-gain,capital-loss,first_name,last_names
21315,41,94113,HS-grad,9,White,99999,0,Mindy,Knight
21316,29,77572,Assoc-acdm,12,Asian-Pac-Islander,0,0,Tony,Lopez
21317,44,208606,Some-college,10,White,0,0,Pamela,Vazquez
21318,24,248344,Some-college,10,Black,0,0,Allen,Smith
21319,77,189173,HS-grad,9,White,0,0,Kayla,Miles
21320,36,76767,Some-college,10,White,0,0,Justin,Lopez
21321,28,51461,HS-grad,9,White,0,0,Laura,Page
21322,60,137490,5th-6th,3,Black,0,0,Joe,King
21323,48,171807,Bachelors,13,White,0,0,Marco,May
21324,73,268832,HS-grad,9,White,0,0,Gary,Henson
21325,19,215891,Some-college,10,White,0,0,Melanie,Johnston
21326,39,187385,Masters,14,White,0,0,Larry,Hudson
21327,47,103406,HS-grad,9,White,0,0,Megan,Reyes
21328,26,53833,HS-grad,9,White,0,0,Joseph,Ali
21329,42,215219,11th,7,White,0,0,Anne,Martin
21330,55,105582,HS-grad,9,White,3103,0,Brett,Donovan
21331,33,357954,HS-grad,9,White,0,0,Lisa,Evans
21332,17,132187,10th,6,White,0,0,Robert,Kirby
21333,69,216269,Assoc-acdm,12,White,0,0,Debra,Hunter
21334,41,200009,10th,6,White,0,0,Neil,Allen
21335,47,185041,Some-college,10,White,7298,0,Travis,Pope
21336,25,254746,Assoc-voc,11,White,0,0,Angela,Branch
21337,20,151888,Some-college,10,White,0,0,Rebecca,Green
21338,26,343506,HS-grad,9,Black,0,0,Brady,Patel
21339,27,86681,Some-college,10,White,0,0,Alisha,Ashley
21340,64,278585,HS-grad,9,Black,0,0,Sonia,Lester
21341,28,312588,10th,6,White,0,0,Patrick,Valenzuela
21342,74,43599,HS-grad,9,White,0,0,Melanie,Coleman
21343,22,416165,Some-college,10,White,0,0,Matthew,Calhoun
21344,81,240414,Bachelors,13,White,0,0,Juan,Schultz
21345,36,197495,Bachelors,13,Black,0,0,Sean,Winters
21346,47,94809,11,,White,0,0,Melissa,Roberts
21347,23,119704,Some-college,10,White,0,0,Brandon,Rush
21348,40,79488,HS-grad,9,White,0,0,Tyrone,Blake
21349,68,254218,Assoc-voc,11,White,0,0,Jason,Mcguire
21350,23,50953,Some-college,10,White,0,0,Dorothy,Thomas
21351,28,93021,5th-6th,3,Other,0,0,Derek,Oconnell
21352,59,171328,HS-grad,9,Black,0,2339,Tammy,Bradford
21353,64,167877,HS-grad,9,White,0,0,Diana,Perry
21354,35,233571,HS-grad,9,White,0,0,Patricia,Clayton
21355,68,65730,HS-grad,9,White,0,0,Jerry,Mills
21356,33,162312,HS-grad,9,Asian-Pac-Islander,0,0,Shane,Chambers
21357,25,255004,Some-college,10,White,0,0,Kristen,Esparza
21358,34,113198,Assoc-acdm,12,White,0,0,Brian,Hogan
21359,35,89622,HS-grad,9,White,0,0,Phillip,Kelley
21360,34,124827,Assoc-voc,11,White,0,0,Shannon,Pena
21361,28,480861,HS-grad,9,White,0,0,Nancy,Jefferson
21362,57,111385,10th,6,White,0,0,Carlos,Jenkins
21363,27,153078,Prof-school,15,Asian-Pac-Islander,0,0,Erin,Robinson
21364,51,200450,HS-grad,9,White,0,0,Briana,Sanchez
21365,30,53285,Assoc-voc,11,White,0,0,Ms.,Jessica
21366,30,325509,HS-grad,9,White,0,0,Annette,Scott
21367,57,173580,Some-college,10,White,0,0,Eric,Chapman
21368,46,168069,HS-grad,9,White,0,0,Justin,Butler
21369,51,136322,HS-grad,9,White,0,1579,Mark,Gomez
21370,60,184242,HS-grad,9,White,0,0,Courtney,Randall
21371,66,340734,HS-grad,9,White,0,0,Lauren,Lutz
21372,29,266043,9th,5,White,0,0,Anita,Joyce
21373,50,193871,Masters,14,White,0,0,Steven,Griffin
21374,36,98360,HS-grad,9,White,0,0,Amanda,West
21375,23,210474,Some-college,10,White,0,0,Anthony,Richard
21376,18,163787,HS-grad,9,White,0,0,Jonathan,Nelson
21377,18,423052,,9,White,0,0,Kellie,Duke
21378,22,227594,Bachelors,13,White,0,0,Meagan,Harris
21379,22,364342,Assoc-voc,11,Black,0,0,Brooke,Ortiz
21380,48,212120,HS-grad,9,White,0,0,Lisa,Rojas
21381,32,154120,HS-grad,9,White,7298,0,Amy,Barnes
21382,52,115209,,15,Asian-Pac-Islander,0,0,Mark,Faulkner
21383,21,305874,Some-college,10,White,0,0,Rachel,Flores
21384,24,420779,HS-grad,9,Black,0,0,Jill,Cox
21385,61,195789,Masters,14,White,0,0,Samuel,Wood
21386,36,59313,Some-college,10,Black,0,0,Dana,Gardner
21387,37,150566,HS-grad,9,White,0,0,Courtney,Love
21388,32,206541,Assoc-voc,11,White,0,0,Alexander,Wilson
21389,60,113544,Bachelors,13,White,0,0,Jared,Leblanc
21390,37,160916,7th-8th,4,White,0,0,Maria,Jones
21391,25,241025,Bachelors,13,White,0,0,George,Rodriguez
21392,28,212318,HS-grad,9,White,0,0,Samantha,Baldwin
21393,44,321824,Doctorate,16,White,0,0,Tina,Murphy
21394,56,261232,HS-grad,9,White,0,0,Monique,Cardenas
21395,21,321426,Some-college,10,White,0,0,Dr.,Devon
21396,31,264351,12th,8,White,0,0,John,Sawyer
21397,40,154374,Masters,14,White,7688,0,Michelle,Mcintyre
21398,31,451744,9,,White,0,0,Patricia,Escobar
21399,23,34113,HS-grad,9,White,0,0,Diane,Cummings
21400,18,159561,11th,7,White,0,0,Matthew,Michael
21401,28,132686,,10,White,0,0,Kathryn,Moreno
21402,54,123011,Some-college,10,White,0,0,Maria,Mullins
21403,33,342730,,10,White,0,0,Christine,Owen
21404,30,203034,Assoc-voc,11,White,0,0,Jamie,Yang
21405,41,163287,HS-grad,9,White,0,0,James,Robbins
21406,50,41890,9,,White,0,0,Lindsey,Cunningham
21407,59,100931,HS-grad,9,White,0,0,Curtis,Ware
21408,49,149049,Some-college,10,White,14344,0,Michelle,Burton
21409,20,26585,HS-grad,9,Amer-Indian-Eskimo,0,0,Stephanie,Walker
21410,58,208640,Bachelors,13,White,0,0,Lisa,Chambers
21411,40,235743,Assoc-acdm,12,White,0,0,Tyrone,Butler
21412,36,206521,HS-grad,9,White,0,0,Jason,Dixon
21413,42,67243,HS-grad,9,White,0,0,Stanley,Chavez
21414,46,203653,Bachelors,13,Black,0,0,Gerald,Stephens
21415,64,208862,11th,7,White,0,0,Sara,Fisher
21416,39,174597,Bachelors,13,White,0,0,Noah,Clark
21417,45,174426,Masters,14,White,0,0,Robert,Cunningham
21418,40,247469,Doctorate,16,White,0,0,Christina,Ward
21419,18,89478,Some-college,10,White,0,0,Gabrielle,Cruz
21420,68,260198,Bachelors,13,White,0,0,Amanda,Hanna
21421,56,131608,HS-grad,9,White,0,0,Maria,Taylor
21422,82,181912,HS-grad,9,White,0,0,Donna,Clarke
21423,42,138077,Masters,14,White,0,0,Dr.,Kelly
21424,39,106961,HS-grad,9,White,0,0,Jessica,Hicks
21425,65,323006,HS-grad,9,Black,0,0,Joshua,West
21426,45,213140,10th,6,White,2829,0,Tracey,Mccoy
21427,21,351084,HS-grad,9,White,0,0,James,Wang
21428,25,120238,HS-grad,9,White,0,0,Megan,Miller
21429,23,318483,HS-grad,9,White,0,0,Matthew,Ray
21430,32,129497,Some-college,10,White,0,0,Mary,Myers
21431,48,129974,Bachelors,13,White,0,0,Morgan,Jordan
21432,51,169719,Some-college,10,White,0,0,Dr.,Kimberly
21433,26,173927,Assoc-voc,11,Other,0,0,Richard,Reed
21434,50,176227,Bachelors,13,White,0,0,Rita,Haas
21435,23,184255,HS-grad,9,White,0,0,Cathy,Vasquez
21436,44,245317,HS-grad,9,White,0,0,Emily,Parks
21437,20,165097,HS-grad,9,White,0,0,Harold,Cruz
21438,62,71467,Masters,14,White,0,0,Susan,Hopkins
21439,43,218309,Bachelors,13,White,0,0,Marcus,Johnson
21440,58,178660,12th,8,White,0,0,Sonya,Harper
21441,30,227429,HS-grad,9,White,0,0,Kim,Oneal
21442,42,154374,Bachelors,13,White,0,0,Judy,Salazar
21443,38,117802,Masters,14,White,7688,0,Melinda,Terry
21444,33,156602,Bachelors,13,White,3325,0,Ryan,Peterson
21445,61,140851,Bachelors,13,White,0,0,Michael,Avila
21446,34,198265,Some-college,10,White,3103,0,Kirk,Burton
21447,28,115579,Assoc-voc,11,White,0,0,Donald,Phillips
21448,48,117310,9,,White,0,0,Rebecca,Vazquez
21449,43,247162,Assoc-acdm,12,White,0,0,Calvin,Bradley
21450,21,157893,HS-grad,9,White,0,0,Mackenzie,Gonzalez
21451,46,73541,HS-grad,9,White,0,0,Dawn,Gilbert
21452,38,231491,HS-grad,9,White,0,0,Pamela,Young
21453,19,151801,10th,6,White,0,0,Jason,Morrow
21454,35,209629,HS-grad,9,White,0,0,Ray,Navarro
21455,21,110677,Some-college,10,White,0,0,Charles,Peterson
21456,22,213902,5th-6th,3,White,0,0,Robin,Perry
21457,22,232985,HS-grad,9,White,0,0,Adam,Cain
21458,25,259688,11th,7,White,0,0,Betty,Price
21459,47,287480,Some-college,10,White,0,0,Dr.,Rebecca
21460,42,177989,HS-grad,9,White,0,0,Angela,Gibson
21461,23,176123,HS-grad,9,Asian-Pac-Islander,0,0,Chad,Mcmahon
21462,63,137940,Prof-school,15,White,15024,0,Lance,Sanders
21463,56,115422,HS-grad,9,White,0,0,Keith,Gomez
21464,29,37933,12th,8,Black,0,0,Stacey,Salinas
21465,31,265706,HS-grad,9,White,7298,0,Terry,Foster
21466,17,238628,11th,7,White,0,0,Amanda,Ortiz
21467,22,211678,HS-grad,9,White,0,0,Edwin,Mayer
21468,40,188615,11th,7,White,15024,0,Jeremy,Burke
21469,25,218667,HS-grad,9,White,0,0,Amber,Barber
21470,29,172865,,9,White,0,0,Lawrence,Turner
21471,38,212048,Prof-school,15,White,0,0,Shane,Vaughn
21472,24,169129,Some-college,10,White,0,0,Misty,Jackson
21473,45,358886,12th,8,White,2407,0,Derek,Lowery
21474,34,136331,HS-grad,9,White,0,0,Nicole,Garrison
21475,34,238912,HS-grad,9,White,0,0,Crystal,Dean
21476,51,199688,Bachelors,13,White,0,0,Kyle,Morgan
21477,41,175883,HS-grad,9,White,0,0,Tanya,Taylor
21478,56,294209,HS-grad,9,White,0,0,Kenneth,Robinson
21479,17,166360,10th,6,White,0,0,Kelsey,Hill
21480,25,181896,Bachelors,13,White,0,0,Frank,Roberts
21481,62,215789,,14,White,0,1977,Stacy,Jackson
21482,58,56331,Bachelors,13,White,0,0,Douglas,Madden
21483,59,354037,Prof-school,15,Black,15024,0,Paul,Payne
21484,19,114066,Some-college,10,White,0,0,Kenneth,Mcdonald
21485,25,202091,Masters,14,White,0,0,Sarah,Christensen
21486,24,278107,HS-grad,9,White,0,0,Scott,Meyer
21487,37,31023,HS-grad,9,White,0,0,Natasha,Johnson
21488,53,181755,Masters,14,White,0,0,Jamie,Taylor
21489,66,102686,Masters,14,White,0,0,Michelle,Mahoney
21490,27,452963,Some-college,10,White,0,0,Anna,Bird
21491,36,383566,,13,White,15024,0,Kenneth,Duffy
21492,50,166220,Assoc-acdm,12,White,3942,0,Edward,Marquez
21493,33,184784,10th,6,White,0,0,Patrick,Freeman
21494,64,186731,HS-grad,9,White,0,0,Brian,Hernandez
21495,18,165532,12th,8,White,0,0,Heather,Harrison
21496,39,112731,,9,Other,0,0,Paul,Weber
21497,17,254859,11th,7,White,0,0,Tamara,Norton
21498,26,259505,Some-college,10,White,0,0,Mrs.,Bethany
21499,31,243142,HS-grad,9,White,0,0,Jacqueline,Greer
21500,28,125321,HS-grad,9,White,0,0,Lauren,Hartman
21501,36,398931,HS-grad,9,White,0,0,Ashley,Burgess
21502,18,283637,Some-college,10,White,0,0,Matthew,Yang
21503,37,269323,Bachelors,13,White,0,0,Heather,Ryan
21504,39,158962,10,,White,0,0,Shelia,Ramos
21505,31,186369,9th,5,White,0,0,Miss,Jenna
21506,57,358628,Assoc-voc,11,White,0,0,Ashley,Francis
21507,63,168048,Prof-school,15,White,0,0,Stanley,Davis
21508,32,200246,Bachelors,13,White,0,0,Courtney,Watson
21509,41,158688,Bachelors,13,White,0,0,Jordan,Gray
21510,39,190297,Doctorate,16,White,99999,0,Kayla,Whitney
21511,53,291096,1st-4th,2,White,0,0,Christina,Davis
21512,58,181974,Doctorate,16,White,0,0,Laura,Shepard
21513,49,33673,12th,8,Asian-Pac-Islander,0,0,Patricia,Davis
21514,36,112497,Bachelors,13,White,0,0,Justin,Mata
21515,20,281608,Some-college,10,White,0,0,Andrea,Ramos
21516,31,59083,Some-college,10,White,0,1672,Cynthia,Wade
21517,22,180449,Some-college,10,White,0,0,Andrew,Welch
21518,26,295055,HS-grad,9,Black,0,0,Cheryl,Meyer
21519,29,123677,HS-grad,9,Asian-Pac-Islander,0,0,Louis,Evans
21520,46,197731,Assoc-voc,11,White,0,0,Bridget,Salazar
21521,42,341204,HS-grad,9,White,0,0,Michelle,Conner
21522,33,356015,HS-grad,9,Amer-Indian-Eskimo,0,0,Gabriel,Cherry
21523,50,163002,HS-grad,9,White,0,0,Nicholas,Rivas
21524,48,107231,Bachelors,13,White,99999,0,Beverly,Rodriguez
21525,50,312477,HS-grad,9,White,0,1887,Lori,Montgomery
21526,43,91209,Bachelors,13,White,0,0,Karen,Phillips
21527,55,124137,Some-college,10,White,0,0,Kenneth,Davis
21528,52,104501,Some-college,10,White,0,0,Nathaniel,Lawrence
21529,29,31659,Some-college,10,White,2202,0,Harry,Hart
21530,58,215245,Bachelors,13,White,0,0,Glenn,Bradley
21531,47,275967,10th,6,White,0,0,Kyle,Walton
21532,18,135315,9th,5,Other,0,0,Bruce,Richardson
21533,19,128363,Some-college,10,White,0,0,Patrick,Estes
21534,35,52187,Some-college,10,White,0,0,Lisa,Shah
21535,27,369188,Bachelors,13,White,0,0,Toni,Lopez
21536,59,122283,Prof-school,15,Asian-Pac-Islander,99999,0,Gregory,Robinson
21537,50,229272,HS-grad,9,Black,0,0,Vanessa,Morris
21538,34,177437,Some-college,10,White,15024,0,Sydney,Johnson
21539,58,242670,HS-grad,9,White,0,0,Rebecca,Price
21540,41,169104,Bachelors,13,Asian-Pac-Islander,0,0,Chelsea,Simpson
21541,28,175406,Masters,14,White,0,0,Ann,Anderson
21542,27,332187,13,,White,0,0,Samantha,Stephenson
21543,28,90196,Bachelors,13,White,0,0,Cassandra,Edwards
21544,63,388594,Prof-school,15,White,15024,0,Kathy,Merritt
21545,41,46221,Prof-school,15,White,4787,0,Gina,Brown
21546,17,41865,10th,6,White,0,0,Dana,Walsh
21547,44,143939,,10,White,0,0,Ashley,Rush
21548,73,190078,Some-college,10,White,0,0,Amber,Mullins
21549,19,466458,Some-college,10,White,0,0,Gary,Walters
21550,56,208431,Some-college,10,Black,0,0,Patricia,Brown
21551,38,136629,Bachelors,13,White,0,0,Luke,Rich
21552,27,90692,Assoc-voc,11,Asian-Pac-Islander,0,0,Anne,Walsh
21553,26,195994,Bachelors,13,White,0,0,Tina,Young
21554,36,210452,Bachelors,13,White,0,0,Brandon,Winters
21555,61,313170,HS-grad,9,White,0,0,Megan,Garcia
21556,44,122381,Some-college,10,White,0,0,Mary,Washington
21557,48,36177,HS-grad,9,White,0,0,Austin,Cook
21558,55,158641,HS-grad,9,White,0,0,Stacy,Ryan
21559,49,332355,9,,White,0,0,Mrs.,Heidi
21560,24,257621,Bachelors,13,White,0,0,David,Newman
21561,45,249935,Bachelors,13,White,0,0,Tanya,Choi
21562,53,321865,Masters,14,White,0,0,Michael,Higgins
21563,44,34218,13,,White,0,0,Crystal,Harrington
21564,29,142519,,9,White,0,0,Colleen,Johnson
21565,64,177825,HS-grad,9,White,1055,0,Leah,Anderson
21566,48,481987,10th,6,White,0,0,Cesar,Boyd
21567,50,233363,11th,7,White,0,0,Kimberly,Shaffer
21568,37,269722,HS-grad,9,White,0,0,Elizabeth,Bridges
21569,21,129232,Some-college,10,White,0,0,Erica,Jackson
21570,25,306908,Bachelors,13,White,0,0,Vincent,Smith
21571,46,35406,7th-8th,4,White,0,0,Laura,Morris
21572,44,252202,HS-grad,9,White,0,0,Troy,Pope
21573,44,239539,Bachelors,13,Asian-Pac-Islander,0,0,Kimberly,Montoya
21574,42,111468,HS-grad,9,White,3325,0,Matthew,Gibbs
21575,32,256362,HS-grad,9,White,0,0,Lori,Campbell
21576,23,70261,Some-college,10,White,0,0,Samuel,Bailey
21577,37,312271,Masters,14,White,0,0,Ashley,Coffey
21578,33,189368,Some-college,10,Black,0,0,Mr.,David
21579,31,243605,Bachelors,13,White,0,1380,Ryan,Wood
21580,22,514033,HS-grad,9,Black,0,0,Xavier,Morrison
21581,24,163665,Bachelors,13,White,0,0,Bradley,Thomas
21582,58,197114,11th,7,White,0,0,Joseph,Lee
21583,38,181716,12th,8,White,0,0,Monica,Erickson
21584,51,81169,HS-grad,9,White,0,0,William,Rivera
21585,31,129804,9th,5,White,0,0,Amanda,Beck
21586,30,101859,7th-8th,4,White,0,0,Shannon,Rivera
21587,28,248404,Some-college,10,White,0,0,Amanda,Thompson
21588,21,80680,HS-grad,9,White,0,0,Megan,Irwin
21589,51,167065,HS-grad,9,White,0,0,Holly,Mccall
21590,29,359155,HS-grad,9,White,0,0,Leslie,Herring
21591,42,192381,HS-grad,9,White,0,0,Marisa,Wright
21592,62,176839,Bachelors,13,White,0,0,Heidi,Woodard
21593,23,156423,Bachelors,13,White,0,0,Rebecca,Salazar
21594,46,138370,7th-8th,4,Asian-Pac-Islander,0,1651,Ethan,Daniel
21595,52,99184,HS-grad,9,White,0,0,Dr.,Susan
21596,29,349154,,6,White,0,0,Alexandra,Howard
21597,45,339863,,13,White,8614,0,Tammy,Hoffman
21598,76,124191,Masters,14,White,0,0,Nicholas,Drake
21599,21,163595,Some-college,10,White,0,0,John,Montgomery
21600,34,114185,Bachelors,13,White,0,0,Tanya,Gonzalez
21601,28,273269,Some-college,10,Black,0,0,Amanda,Arnold
21602,27,39232,HS-grad,9,White,0,0,Shawn,Davis
21603,32,340940,Bachelors,13,White,0,0,Ian,Murray
21604,38,341643,Assoc-acdm,12,White,0,0,Barbara,Castillo
21605,58,49893,Some-college,10,White,0,0,Anna,Parker
21606,28,192257,Bachelors,13,White,0,0,Frank,Day
21607,58,95835,Some-college,10,White,0,0,David,Nash
21608,23,214542,Some-college,10,White,0,0,Bryan,Moody
21609,34,301591,HS-grad,9,White,0,0,Ruth,Wilson
21610,52,256861,Bachelors,13,White,0,0,Annette,Patel
21611,22,277700,Some-college,10,White,0,0,Jeffrey,Delgado
21612,20,386962,10th,6,White,0,0,Toni,Craig
21613,33,275632,HS-grad,9,White,0,0,Maria,Bowers
21614,17,193830,11th,7,White,0,0,Wayne,Bradshaw
21615,55,105582,HS-grad,9,White,0,0,Shelly,Nelson
21616,40,117917,HS-grad,9,Amer-Indian-Eskimo,0,0,Tonya,Hernandez
21617,41,260761,Some-college,10,White,0,0,Jamie,Alvarado
21618,43,184378,,13,White,0,0,Kristy,Robles
21619,29,89030,HS-grad,9,White,0,0,Joseph,Hester
21620,47,102628,Masters,14,White,15024,0,Frances,Aguirre
21621,24,284317,Bachelors,13,White,0,0,Edward,Willis
21622,35,213008,Some-college,10,White,0,0,Kim,Rush
21623,32,113688,Assoc-voc,11,White,0,0,Alexis,Stark
21624,45,183092,Assoc-acdm,12,Black,0,0,Greg,Walker
21625,22,305874,HS-grad,9,White,0,0,Bruce,Marshall
21626,26,37650,Some-college,10,White,5060,0,Jason,Adams
21627,50,334273,Bachelors,13,White,0,0,Richard,Richards
21628,21,260847,Some-college,10,White,0,0,Helen,Fisher
21629,36,176101,Some-college,10,White,2174,0,Stacey,King
21630,61,200427,Doctorate,16,White,0,0,Mrs.,Angela
21631,17,289405,,7,Other,0,0,Sara,Peck
21632,46,117313,9th,5,White,0,0,David,Decker
21633,51,328947,Some-college,10,White,0,0,Victoria,Taylor
21634,24,234640,HS-grad,9,White,0,0,Angel,Carney
21635,52,173987,HS-grad,9,White,0,0,Brandon,Freeman
21636,29,188278,Some-college,10,White,0,0,Roger,Pennington
21637,38,131288,Assoc-voc,11,White,0,0,Margaret,Walker
21638,22,160369,Some-college,10,Black,0,0,Miss,Heather
21639,39,167777,11th,7,White,0,0,Andrew,Martinez
21640,43,55294,Some-college,10,White,0,0,Destiny,Simpson
21641,60,227468,Some-college,10,Black,0,0,Bruce,Smith
21642,33,140206,Prof-school,15,White,0,0,Shawn,Lyons
21643,36,207824,Bachelors,13,White,7298,0,April,Kelly
21644,40,111067,Bachelors,13,White,0,0,Christina,Sullivan
21645,38,343403,Assoc-acdm,12,White,0,0,Mary,Dodson
21646,29,148182,HS-grad,9,Black,0,0,Gregory,Crawford
21647,27,190525,HS-grad,9,White,0,0,Ashley,Parrish
21648,41,97632,Some-college,10,Asian-Pac-Islander,0,0,Taylor,Price
21649,21,149704,HS-grad,9,White,1055,0,Natalie,Rodriguez
21650,60,389254,HS-grad,9,White,0,0,Mrs.,Tammy
21651,61,170278,Prof-school,15,White,0,0,Catherine,Chavez
21652,40,170230,Bachelors,13,White,0,0,William,Liu
21653,19,47577,Some-college,10,White,0,0,Julia,Alexander
21654,53,222405,HS-grad,9,Black,0,0,Dan,Newton
21655,58,238438,Some-college,10,White,0,0,Dale,Carpenter
21656,47,95155,Bachelors,13,White,0,0,Ashley,Rollins
21657,40,190290,Some-college,10,White,0,0,Abigail,Herrera
21658,51,42017,,10,White,0,0,Robert,Turner
21659,34,162814,,9,Black,0,0,Anna,Robinson
21660,28,212640,Prof-school,15,White,0,0,Spencer,Smith
21661,46,142828,HS-grad,9,White,0,0,April,Morris
21662,49,99401,Some-college,10,White,0,0,Ann,Myers
21663,20,376474,Some-college,10,White,0,0,Kendra,Taylor
21664,52,164530,11th,7,Black,0,0,Timothy,Myers
21665,25,32276,HS-grad,9,White,0,0,Robert,Santos
21666,28,188711,Bachelors,13,White,0,0,Kirsten,Morse
21667,26,197530,Masters,14,White,0,0,Terri,Powell
21668,37,187589,HS-grad,9,White,5178,0,Mary,Hoffman
21669,23,200593,Bachelors,13,White,0,0,Mrs.,Jenny
21670,49,119182,HS-grad,9,Black,0,0,Ashley,Ross
21671,27,322208,Some-college,10,White,0,0,Zachary,Lopez
21672,58,29928,Some-college,10,White,0,0,Willie,Jimenez
21673,21,122322,10,,White,0,0,Dustin,Villegas
21674,59,113959,HS-grad,9,White,0,0,Sara,Mccormick
21675,40,187702,Some-college,10,White,0,0,Kendra,Mccoy
21676,19,199484,Some-college,10,White,0,0,Angel,Lowe
21677,25,28520,HS-grad,9,White,0,0,Alyssa,Arnold
21678,35,180686,HS-grad,9,White,3137,0,Daniel,York
21679,46,117849,Masters,14,White,0,0,Christopher,Cummings
21680,67,53874,12th,8,Black,0,0,Ronald,Griffin
21681,22,147397,Bachelors,13,White,0,0,Lisa,Wright
21682,29,214881,HS-grad,9,White,0,0,Angela,Peters
21683,43,117158,,13,White,15024,0,Kari,Chaney
21684,42,142756,13,,White,0,0,Wendy,Harvey
21685,31,113752,HS-grad,9,White,0,0,Lacey,Munoz
21686,20,107658,Some-college,10,White,0,0,Raymond,Adams
21687,64,135527,Assoc-voc,11,White,0,0,Logan,Smith
21688,42,111252,Masters,14,White,0,1977,Rebecca,Moore
21689,28,137296,Assoc-acdm,12,Black,0,0,Tammy,Jackson
21690,21,253190,HS-grad,9,White,0,0,Jason,Richardson
21691,30,374454,HS-grad,9,Black,0,0,Samantha,Stuart
21692,52,183618,HS-grad,9,White,0,0,Kirk,Michael
21693,26,40032,13,,White,0,0,Stacie,Reyes
21694,52,200783,7th-8th,4,White,0,0,Sandra,Moore
21695,26,358124,HS-grad,9,Black,0,0,Dan,Trujillo
21696,73,242769,HS-grad,9,White,3471,0,John,Bolton
21697,36,191146,Some-college,10,Black,0,0,Hayley,Bray
21698,20,189148,HS-grad,9,White,0,0,David,Bishop
21699,27,118235,Some-college,10,Other,0,0,Joel,Coleman
21700,69,203072,Doctorate,16,White,0,0,Joshua,Wood
21701,18,236090,HS-grad,9,White,0,0,Miranda,Carrillo
21702,53,394474,Assoc-acdm,12,Black,0,0,Cynthia,Good
21703,27,132963,HS-grad,9,Black,0,0,James,Dalton
21704,60,204062,Masters,14,White,0,0,Brittany,Riddle
21705,23,112683,Some-college,10,White,0,0,Pamela,Patel
21706,21,196742,Some-college,10,White,0,0,Andrew,Dalton
21707,51,177705,Bachelors,13,White,0,0,Destiny,Chen
21708,51,280292,HS-grad,9,White,0,0,Traci,Wood
21709,47,188386,Bachelors,13,White,0,0,William,Gregory
21710,23,214542,Bachelors,13,White,0,0,Luke,Ayers
21711,36,48268,HS-grad,9,White,0,0,Isaiah,Miller
21712,17,228786,10th,6,White,0,0,Susan,Zimmerman
21713,51,138251,HS-grad,9,White,0,0,Mr.,Ryan
21714,50,133963,Bachelors,13,White,0,0,Jared,White
21715,22,233495,9th,5,White,0,0,Mary,Beard
21716,62,115023,Some-college,10,White,0,0,Linda,Walker
21717,38,174778,Some-college,10,White,0,1980,Alicia,Hudson
21718,46,295334,Doctorate,16,White,0,0,Harold,Haynes
21719,22,168997,Assoc-voc,11,White,0,0,Darren,Higgins
21720,45,208049,HS-grad,9,White,0,0,Kenneth,Ryan
21721,39,92143,Assoc-voc,11,White,7688,0,Jessica,Alexander
21722,40,33331,Some-college,10,White,0,0,Ann,Nelson
21723,69,69209,Bachelors,13,White,3818,0,Clayton,Benson
21724,43,221172,Prof-school,15,White,0,1977,Raymond,Faulkner
21725,42,90693,Bachelors,13,White,0,0,Barry,Stewart
21726,38,193945,HS-grad,9,White,0,0,Brandi,Jones
21727,51,387250,Bachelors,13,White,0,0,Tammy,Baker
21728,19,234151,HS-grad,9,Black,0,0,Bradley,Moreno
21729,31,217460,HS-grad,9,White,0,0,Helen,Shaw
21730,48,26145,10th,6,White,0,0,Joshua,Allison
21731,28,308995,Some-college,10,Black,0,0,Jordan,Boyd
21732,30,171889,Prof-school,15,White,0,0,Scott,Robinson
21733,67,228200,HS-grad,9,Black,0,0,Tabitha,Orozco
21734,35,348771,11th,7,White,0,0,Emily,Morgan
21735,21,129137,HS-grad,9,White,1055,0,John,Ho
