,hours-per-week,occupation,capital-gain,relationship,education-num,sex,workclass,capital-loss,first_name,last_names
2388,50,Farming-fishing,0,Not-in-family,11,Male,Self-emp-inc,0,Ryan,Jordan
2389,35,Handlers-cleaners,0,Unmarried,9,Male,Private,0,Robert,Cameron
2390,42,Handlers-cleaners,0,Not-in-family,10,Male,Private,0,Elizabeth,Vargas
2391,40,Transport-moving,0,Not-in-family,10,Male,Self-emp-not-inc,0,Ann,Lynch
2392,60,Prof-specialty,0,Husband,14,Male,Private,0,Kim,Horton
2393,2,,0,Husband,10,Male,,0,David,Lyons
2394,24,Sales,0,Own-child,9,Female,Private,0,Joy,Aguilar
2395,45,Machine-op-inspct,0,Husband,10,Male,Private,0,Robert,Warner
2396,40,Other-service,0,Husband,9,Male,Private,0,Shannon,Blair
2397,40,Adm-clerical,0,Other-relative,9,Male,Private,0,Catherine,Beltran
2398,30,Other-service,0,Other-relative,10,Female,Private,0,Anita,Dunn
2399,38,Adm-clerical,0,Husband,13,Male,Federal-gov,0,Jennifer,Baker
2400,12,Sales,0,Unmarried,6,Female,Private,0,John,Frazier
2401,40,Other-service,0,Husband,3,Male,Private,0,Garrett,Bush
2402,75,Other-service,0,Own-child,13,Female,Private,0,Brittany,Lowe
2403,50,Exec-managerial,0,Husband,13,Male,Self-emp-not-inc,0,Katrina,Steele
2404,10,Other-service,0,Own-child,7,Female,Federal-gov,0,Richard,Escobar
2405,24,Sales,0,Not-in-family,9,Male,Self-emp-not-inc,0,Shane,Romero
2406,40,Craft-repair,0,Husband,9,Male,Private,0,Robert,White
2407,40,Craft-repair,0,Not-in-family,,Female,Private,0,Sean,Villarreal
2408,40,Craft-repair,0,Husband,4,Male,Private,0,Holly,Hernandez
2409,47,Other-service,0,Not-in-family,9,Female,Local-gov,0,Rickey,Jackson
2410,6,?,0,Not-in-family,12,Female,?,0,Kristin,Perez
2411,35,Transport-moving,0,Husband,9,Male,Private,0,Robyn,Hunter
2412,40,Other-service,0,Unmarried,13,Female,Private,0,Heather,Chapman
2413,11,Transport-moving,0,Not-in-family,6,Female,Private,0,Christina,Walker
2414,50,Prof-specialty,0,Husband,16,Male,Self-emp-inc,0,Natasha,Mccoy
2415,50,Prof-specialty,7688,Husband,16,Male,Federal-gov,0,Courtney,Torres
2416,50,Transport-moving,0,Not-in-family,9,Male,Private,0,Natalie,Smith
2417,40,Other-service,0,Husband,,Male,Private,0,Jenna,Randolph
2418,40,Farming-fishing,0,Other-relative,9,Male,Self-emp-not-inc,0,Deanna,Mayer
2419,40,Craft-repair,0,Unmarried,7,Male,Private,0,David,Small
2420,38,Exec-managerial,0,Not-in-family,13,Male,Private,1741,Pamela,Le
2421,40,Other-service,0,Not-in-family,13,Male,Private,0,Adam,Hatfield
2422,40,Exec-managerial,0,Wife,5,Female,Private,0,Katrina,Schultz
2423,36,Prof-specialty,0,Not-in-family,11,Female,Private,1876,Sheri,Brown
2424,44,Other-service,0,Own-child,11,Female,Private,0,Samuel,Christian
2425,40,Sales,0,Husband,9,Male,Private,0,Rachel,Torres
2426,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Sherri,Erickson
2427,55,Exec-managerial,0,Not-in-family,13,Male,Private,0,Victoria,Cain
2428,40,Adm-clerical,0,Not-in-family,10,Female,Federal-gov,0,Melissa,Henderson
2429,40,Exec-managerial,0,Husband,13,Male,Private,0,Monica,Henson
2430,72,Prof-specialty,0,Not-in-family,9,Female,Private,0,Dr.,Larry
2431,42,Transport-moving,0,Husband,9,Male,Private,0,Logan,Leach
2432,40,Craft-repair,0,Husband,10,Male,Private,0,Mark,Hudson
2433,40,Adm-clerical,0,Husband,10,Male,Federal-gov,0,Bradley,Wright
2434,40,Transport-moving,0,Husband,9,Male,Private,0,Cheryl,Anderson
2435,40,Craft-repair,0,Husband,,Male,Private,1848,Kevin,Murphy
2436,45,Farming-fishing,0,Husband,9,Male,Self-emp-inc,0,Nicole,Bradford
2437,40,Prof-specialty,0,Unmarried,14,Female,Local-gov,0,Felicia,Smith
2438,20,Machine-op-inspct,0,Own-child,9,Male,Private,0,Don,Rivera
2439,25,Transport-moving,0,Wife,10,Female,Local-gov,0,Kyle,Reyes
2440,40,Sales,0,Not-in-family,13,Female,Private,0,Jonathon,Hood
2441,43,Prof-specialty,0,Unmarried,12,Female,Private,0,Doris,Vasquez
2442,40,Adm-clerical,0,Not-in-family,10,Male,Local-gov,0,Kim,Bennett
2443,40,Exec-managerial,0,Husband,9,Male,Private,0,Matthew,Wright
2444,40,Machine-op-inspct,0,Husband,9,Male,Private,0,William,Rose
2445,40,Prof-specialty,0,Husband,13,Male,Self-emp-not-inc,0,Marissa,Juarez
2446,40,Craft-repair,0,Own-child,9,Male,Private,0,Aaron,Rodriguez
2447,15,Handlers-cleaners,0,Own-child,7,Male,Private,0,Ricky,Williams
2448,45,Exec-managerial,0,Husband,10,Male,Private,0,Rebecca,Rosales
2449,40,Craft-repair,0,Husband,9,Male,Private,0,Kelly,Chavez
2450,45,Exec-managerial,0,Husband,10,Male,Private,0,Tyler,Perez
2451,40,Adm-clerical,0,Not-in-family,10,Male,Self-emp-not-inc,0,Cassie,Andrews
2452,40,Craft-repair,0,Husband,9,Male,Private,0,William,Mckinney
2453,3,?,0,Not-in-family,10,Male,?,0,Sara,King
2454,40,Adm-clerical,0,Not-in-family,9,Female,Federal-gov,0,Felicia,Terry
2455,38,Prof-specialty,0,Husband,14,Male,Private,0,Erin,Hobbs
2456,55,Farming-fishing,0,Husband,10,Male,Self-emp-not-inc,0,Mark,Lang
2457,40,Handlers-cleaners,0,Husband,3,Male,Private,0,Mary,Mccormick
2458,40,Craft-repair,0,Unmarried,6,Male,Private,0,Melissa,Romero
2459,40,Other-service,0,Husband,9,Male,Local-gov,0,Garrett,Gardner
2460,21,Prof-specialty,0,Not-in-family,13,Female,Local-gov,0,Cynthia,Nicholson
2461,40,Other-service,0,Husband,12,Male,Private,0,Richard,Davidson
2462,33,Sales,0,Unmarried,,Female,Private,1617,Stanley,Zhang
2463,40,Exec-managerial,0,Not-in-family,9,Male,Private,0,Ashley,Rhodes
2464,40,Craft-repair,0,Husband,2,Male,Private,0,Stephanie,Alvarez
2465,38,Adm-clerical,0,Not-in-family,9,Female,Local-gov,0,Carly,Aguilar
2466,40,Machine-op-inspct,0,Not-in-family,6,Male,Private,0,Jordan,Mullins
2467,36,Sales,0,Husband,11,Male,Private,0,Susan,Sloan
2468,35,Sales,0,Own-child,9,Female,Private,0,Kenneth,Pace
2469,35,Priv-house-serv,0,Unmarried,3,Female,Private,0,Brittany,Guzman
2470,35,Other-service,0,Unmarried,13,Female,Private,0,Erica,Chang
2471,40,Craft-repair,0,Husband,9,Male,Private,0,William,Mejia
2472,38,Adm-clerical,7688,Wife,14,Female,Private,0,Jennifer,Dickson
2473,40,Machine-op-inspct,2105,Husband,3,Male,Private,0,Stephen,Boone
2474,40,Handlers-cleaners,0,Wife,10,Female,Private,0,Jose,Klein
2475,40,Other-service,5721,Unmarried,9,Male,Private,0,Andrew,Watson
2476,40,Machine-op-inspct,0,Own-child,10,Male,Private,0,Gregory,King
2477,40,Exec-managerial,0,Unmarried,10,Female,Private,0,Emily,Jones
2478,40,Tech-support,0,Own-child,10,Female,Private,0,Lisa,Rose
2479,50,Handlers-cleaners,0,Husband,11,Male,Private,0,Laura,Crawford
2480,60,Transport-moving,0,Husband,10,Male,Private,0,Adam,Boyd
2481,50,Farming-fishing,27828,Own-child,13,Male,Private,0,Charlotte,Taylor
2482,25,Other-service,0,Not-in-family,10,Male,Private,0,Jesus,Curtis
2483,70,Prof-specialty,0,Not-in-family,15,Male,Private,0,Jonathan,Rowe
2484,45,Sales,0,Unmarried,10,Male,Private,0,Cody,Martinez
2485,50,Sales,0,Not-in-family,13,Male,Private,0,Mr.,Thomas
2486,50,Exec-managerial,7688,Husband,13,Male,Private,0,Michelle,Chambers
2487,40,Adm-clerical,0,Husband,13,Male,Federal-gov,1977,Ashley,Rivera
2488,40,Machine-op-inspct,0,Unmarried,9,Female,Private,0,Beth,Vasquez
2489,36,Prof-specialty,0,Unmarried,13,Female,Private,0,Krista,Ferguson
2490,20,Sales,0,Not-in-family,10,Male,Private,0,Elizabeth,Wright
2491,20,Other-service,0,Not-in-family,10,Male,Private,0,Spencer,Garcia
2492,25,Sales,0,Not-in-family,13,Male,Private,0,Matthew,Adams
2493,20,Other-service,0,Not-in-family,13,Male,Private,0,Kevin,Hernandez
2494,5,Adm-clerical,2414,Wife,9,Female,Private,0,Stephanie,Flores
2495,60,Exec-managerial,0,Not-in-family,13,Male,Self-emp-inc,0,Sharon,Jones
2496,30,Handlers-cleaners,0,Own-child,10,Male,Private,0,Nicole,Levine
2497,40,Machine-op-inspct,0,Own-child,9,Male,Private,0,Christopher,Ramos
2498,40,Craft-repair,0,Husband,13,Male,Private,0,Thomas,Cardenas
2499,40,Sales,0,Husband,10,Male,Private,0,Nathaniel,Bonilla
2500,38,Exec-managerial,0,Unmarried,9,Female,State-gov,0,Carrie,George
2501,50,Craft-repair,7298,Husband,10,Male,Private,0,Dawn,Burton
2502,40,Adm-clerical,0,Wife,10,Female,Private,0,Edward,Herrera
2503,40,Farming-fishing,0,Husband,10,Male,Private,0,David,Dean
2504,40,Handlers-cleaners,0,Not-in-family,9,Male,Private,0,Brad,Lane
2505,40,?,0,Own-child,9,Male,?,0,Denise,Griffith
2506,40,Handlers-cleaners,0,Not-in-family,9,Female,Private,0,Emily,Fox
2507,30,Protective-serv,0,Not-in-family,4,Male,Private,0,Adam,Spencer
2508,50,Sales,0,Not-in-family,10,Male,Private,0,Brian,Harvey
2509,60,Other-service,0,Husband,9,Male,Self-emp-not-inc,0,Jared,Bonilla
2510,40,Adm-clerical,0,Unmarried,10,Female,Private,0,Misty,Stephens
2511,40,Machine-op-inspct,0,Own-child,9,Male,Private,0,Ashley,Gonzalez
2512,37,Other-service,0,Own-child,10,Female,Private,0,Mark,Brown
2513,40,Craft-repair,0,Husband,9,Male,Private,0,Gina,Rodriguez
2514,30,,0,Own-child,8,Male,,0,Brittney,Snyder
2515,25,Farming-fishing,0,Unmarried,6,Male,Self-emp-not-inc,0,Hannah,Lewis
2516,30,Other-service,0,Own-child,9,Female,Private,0,Mary,Nicholson
2517,55,Farming-fishing,0,Own-child,8,Male,Private,0,Todd,Decker
2518,40,?,0,Husband,9,Male,?,0,Howard,Todd
2519,42,Exec-managerial,0,Not-in-family,10,Male,Private,0,Linda,Brown
2520,40,Adm-clerical,0,Own-child,9,Male,Private,0,Shawn,Parker
2521,40,Transport-moving,0,Not-in-family,9,Male,Private,0,Julie,Banks
2522,40,Transport-moving,0,Husband,4,Male,Local-gov,0,Jason,Thompson
2523,40,Prof-specialty,0,Wife,13,Female,Local-gov,0,Brian,Skinner
2524,50,Adm-clerical,7688,Husband,13,Male,Private,0,Theresa,Gallegos
2525,30,,0,Own-child,9,Male,,0,Richard,Black
2526,40,Craft-repair,0,Not-in-family,5,Male,Private,0,Sherry,Faulkner
2527,40,Adm-clerical,0,Not-in-family,,Female,Private,0,Lauren,Knight
2528,70,Prof-specialty,0,Husband,13,Male,State-gov,0,Willie,Wilson
2529,40,Adm-clerical,0,Wife,9,Female,Federal-gov,0,Marissa,Hill
2530,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Charles,Lewis
2531,40,Handlers-cleaners,0,Husband,9,Male,Private,0,Priscilla,Wells
2532,40,Exec-managerial,0,Husband,9,Male,Private,0,Brandi,Davenport
2533,15,Farming-fishing,0,Not-in-family,10,Female,Private,0,Dalton,Bryant
2534,60,Exec-managerial,99999,Husband,13,Male,Private,0,Jonathan,Smith
2535,72,Adm-clerical,0,Not-in-family,10,Female,Federal-gov,0,Joseph,Price
2536,40,,0,Own-child,9,Male,,0,Mr.,Bradley
2537,40,Transport-moving,0,Husband,9,Male,Private,0,Leah,Jackson
2538,40,Tech-support,0,Not-in-family,13,Male,Private,1876,Ricky,Sanchez
2539,40,Craft-repair,0,Husband,11,Male,Private,0,Carolyn,Washington
2540,50,Adm-clerical,0,Husband,9,Male,Federal-gov,0,Regina,Allison
2541,40,Exec-managerial,0,Husband,9,Male,Private,0,Kelsey,Bailey
2542,20,Other-service,0,Own-child,10,Female,Private,0,James,Bell
2543,40,Tech-support,0,Own-child,12,Female,Private,0,Nancy,Miller
2544,60,Prof-specialty,0,Unmarried,13,Female,Local-gov,0,Maurice,Clark
2545,50,Sales,0,Husband,13,Male,Private,0,Gabrielle,Watkins
2546,35,Tech-support,0,Unmarried,10,Female,Private,0,Emily,Saunders
2547,50,Sales,0,Husband,10,Male,Self-emp-inc,0,Jamie,Wyatt
2548,36,Craft-repair,0,Own-child,9,Male,Private,0,Travis,May
2549,40,Other-service,0,Own-child,10,Male,Private,0,Matthew,Ross
2550,40,?,0,Husband,9,Male,?,0,Tonya,Knox
2551,40,Prof-specialty,0,Husband,15,Male,Self-emp-not-inc,0,Carly,Adams
2552,52,Adm-clerical,0,Husband,2,Male,Private,0,Dustin,Peterson
2553,40,Prof-specialty,0,Husband,14,Male,Private,0,Carrie,Hicks
2554,40,Other-service,0,Unmarried,9,Female,Private,0,Timothy,Sanchez
2555,40,Craft-repair,0,Own-child,10,Male,Private,0,Carlos,Pace
2556,40,Tech-support,0,Not-in-family,10,Male,Private,0,Lynn,White
2557,40,Exec-managerial,0,Husband,10,Male,Self-emp-not-inc,0,Carmen,Huerta
2558,36,Prof-specialty,0,Own-child,14,Female,Private,0,Wendy,Mcdonald
2559,70,Prof-specialty,0,Husband,15,Male,Self-emp-inc,0,Tyler,Schaefer
2560,40,Machine-op-inspct,0,Not-in-family,9,Male,Private,0,Carlos,Cantu
2561,20,Sales,0,Own-child,13,Male,Private,0,Jeffrey,Nicholson
2562,40,Craft-repair,0,Own-child,4,Male,Self-emp-not-inc,0,Deborah,Johnson
2563,50,Other-service,0,Husband,9,Male,Private,0,Kathleen,Salazar
2564,50,Farming-fishing,0,Own-child,4,Male,Self-emp-not-inc,0,Chad,Evans
2565,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Holly,Garrett
2566,16,,0,Own-child,7,Female,,0,Christopher,Soto
2567,40,Other-service,0,Not-in-family,9,Male,Private,0,Robert,Ruiz
2568,50,Exec-managerial,0,Husband,10,Male,Self-emp-inc,0,Alison,Perry
2569,50,Sales,7298,Husband,,Male,Private,0,Julie,Pena
2570,40,Craft-repair,0,Not-in-family,9,Male,Private,0,Marissa,Jones
2571,42,Machine-op-inspct,0,Own-child,7,Male,Private,0,Jessica,Washington
2572,40,Transport-moving,0,Own-child,9,Male,Private,0,Angelica,Little
2573,65,Transport-moving,0,Husband,11,Male,Private,0,Matthew,Duffy
2574,50,Prof-specialty,0,Husband,16,Male,Private,0,Amanda,Jensen
2575,50,Prof-specialty,0,Husband,14,Male,Local-gov,0,Joanna,Burns
2576,40,Craft-repair,0,Not-in-family,4,Male,Private,0,Patrick,Flores
2577,40,Craft-repair,0,Husband,9,Male,Local-gov,0,Paul,Weaver
2578,40,Adm-clerical,0,Husband,9,Male,Federal-gov,0,Julie,Holt
2579,10,?,0,Own-child,9,Female,?,0,Vanessa,Mejia
2580,35,Other-service,0,Own-child,10,Female,Private,0,Joy,Diaz
2581,50,Prof-specialty,0,Husband,15,Male,Private,0,Anthony,Harrison
2582,45,Prof-specialty,0,Husband,13,Male,Private,0,Curtis,Tran
2583,40,Craft-repair,0,Husband,,Male,Federal-gov,0,Kristina,Peterson
2584,40,Prof-specialty,0,Husband,13,Male,Private,1902,Ethan,Williams
2585,40,Craft-repair,0,Husband,10,Male,Private,0,Ryan,Hunt
2586,40,Handlers-cleaners,0,Not-in-family,13,Male,Private,0,Crystal,Saunders
2587,24,Other-service,0,Unmarried,9,Female,Private,0,Michelle,Carson
2588,15,Other-service,0,Other-relative,6,Male,Private,0,Jeffery,Marshall
2589,40,Handlers-cleaners,0,Not-in-family,9,Female,Private,0,Courtney,Moses
2590,25,Handlers-cleaners,0,Own-child,9,Female,Private,0,Jocelyn,Medina
2591,40,Adm-clerical,0,Not-in-family,9,Female,Private,0,Mark,Roman
2592,64,Adm-clerical,0,Not-in-family,6,Male,Private,0,Austin,Brown
2593,40,Handlers-cleaners,0,Husband,9,Male,Private,0,Jacob,Brown
2594,40,Transport-moving,0,Own-child,9,Male,Private,0,Ryan,Mccullough
2595,37,Exec-managerial,3103,Husband,13,Male,Self-emp-inc,0,Carlos,Jefferson
2596,50,Prof-specialty,0,Unmarried,12,Female,Self-emp-not-inc,0,Robert,Chandler
2597,25,Craft-repair,0,Own-child,9,Male,Private,0,Barbara,Daniels
2598,50,Exec-managerial,15024,Husband,13,Male,Private,0,Tiffany,Baker
2599,40,Sales,0,Wife,9,Female,Private,0,Justin,Love
2600,48,Adm-clerical,0,Not-in-family,13,Female,Private,0,Scott,Walton
2601,60,Other-service,0,Husband,9,Male,Private,0,Theodore,Weaver
2602,40,Craft-repair,0,Not-in-family,10,Male,Private,0,Cristian,Anderson
2603,50,Transport-moving,0,Husband,10,Male,Private,0,Gregory,Payne
2604,40,Craft-repair,0,Not-in-family,9,Male,Private,0,Sarah,Cordova
2605,12,Sales,0,Other-relative,6,Female,Private,0,Brenda,Mcfarland
2606,45,Farming-fishing,0,Husband,14,Male,Self-emp-not-inc,0,Tina,Campbell
2607,38,Adm-clerical,0,Unmarried,10,Female,Private,0,Steven,Rice
2608,40,Sales,0,Husband,11,Male,Private,0,Tracy,Nelson
2609,38,Prof-specialty,0,Unmarried,10,Female,Private,0,Vanessa,Branch
2610,50,Exec-managerial,0,Husband,13,Male,Self-emp-inc,0,Wesley,Wise
2611,40,Adm-clerical,0,Own-child,9,Female,Private,0,George,Hutchinson
2612,40,Exec-managerial,0,Unmarried,13,Female,State-gov,0,Tony,Jackson
2613,40,Transport-moving,0,Husband,6,Male,Private,0,Jennifer,Morris
2614,40,Protective-serv,0,Own-child,10,Male,State-gov,0,April,Howell
2615,30,Craft-repair,0,Husband,9,Male,Federal-gov,0,Jeffery,Walsh
2616,40,Other-service,0,Not-in-family,10,Male,Private,0,Andrew,Kennedy
2617,43,Prof-specialty,0,Husband,14,Male,Private,0,Katherine,Jones
2618,40,Machine-op-inspct,0,Not-in-family,8,Male,Private,1564,Christopher,Buckley
2619,45,Exec-managerial,0,Not-in-family,13,Female,Self-emp-inc,0,Gina,Richardson
2620,40,Protective-serv,0,Husband,12,Male,State-gov,0,Carly,Thomas
2621,40,Sales,0,Wife,10,Female,Self-emp-inc,0,Patricia,Davidson
2622,42,Exec-managerial,0,Husband,10,Male,Private,0,Diana,Walker
2623,12,Other-service,0,Not-in-family,6,Female,State-gov,0,Paul,Michael
2624,60,Handlers-cleaners,3325,Not-in-family,9,Male,Private,0,Deborah,Clark
2625,50,Exec-managerial,0,Not-in-family,10,Female,Private,0,Robert,Griffith
2626,40,Adm-clerical,0,Not-in-family,10,Female,Federal-gov,0,Margaret,Lewis
2627,80,Other-service,0,Husband,12,Male,Local-gov,0,Theresa,Tran
2628,50,Farming-fishing,0,Husband,7,Male,Private,0,Lisa,Petersen
2629,60,Farming-fishing,0,Other-relative,3,Male,Private,0,Erika,Gonzalez
2630,45,Craft-repair,0,Husband,9,Male,Private,0,Megan,Mills
2631,46,Transport-moving,3137,Husband,10,Male,Self-emp-not-inc,0,Christopher,Mccarthy
2632,30,Other-service,0,Own-child,10,Male,Private,0,Christina,Bishop
2633,40,Handlers-cleaners,0,Own-child,9,Male,Private,0,Jeffrey,Camacho
2634,63,Prof-specialty,0,Not-in-family,13,Female,Local-gov,0,Tracy,Moore
2635,31,Exec-managerial,0,Unmarried,12,Female,Private,0,Adam,Wilson
2636,40,Adm-clerical,0,Not-in-family,10,Female,Private,0,Lisa,Mack
2637,40,Transport-moving,0,Husband,11,Male,Private,0,John,Schwartz
2638,30,Priv-house-serv,0,Other-relative,6,Male,Private,0,Katherine,Schneider
2639,45,Machine-op-inspct,0,Husband,9,Male,Private,0,Joseph,Hughes
2640,43,Prof-specialty,0,Not-in-family,9,Female,Private,0,Nicholas,Carr
2641,40,Adm-clerical,0,Own-child,9,Male,Private,0,Heather,Acosta
2642,20,Handlers-cleaners,0,Own-child,10,Male,Private,0,Karen,Tran
2643,40,Other-service,0,Not-in-family,6,Female,Private,0,Megan,Dixon
2644,40,Craft-repair,0,Husband,9,Male,Private,0,Laura,Proctor
2645,40,Other-service,0,Husband,3,Male,Private,0,Kristen,Pittman
2646,40,Sales,0,Own-child,13,Male,Private,1092,Jacob,Thompson
2647,25,Adm-clerical,0,Not-in-family,14,Male,State-gov,0,Rebecca,Mercado
2648,40,Sales,0,Own-child,9,Female,Private,0,Michael,Mann
2649,30,Adm-clerical,0,Own-child,7,Female,Self-emp-not-inc,0,Devin,Neal
2650,40,Craft-repair,0,Husband,9,Male,Private,0,Paul,Jefferson
2651,40,Other-service,0,Not-in-family,7,Female,Private,0,Alexander,Rivera
2652,40,Adm-clerical,0,Husband,10,Male,State-gov,0,Kara,Nguyen
2653,40,Machine-op-inspct,0,Husband,9,Male,Private,0,Deborah,Bryant
2654,40,Adm-clerical,0,Not-in-family,12,Female,Self-emp-not-inc,0,Joshua,Foster
2655,40,Other-service,0,Not-in-family,9,Male,Private,0,Peggy,Parker
2656,24,Adm-clerical,0,Unmarried,10,Female,Private,0,Lori,Sanders
2657,60,Craft-repair,0,Husband,9,Male,Private,0,Kelly,Ingram
2658,33,Craft-repair,0,Own-child,11,Male,Private,0,Brendan,Bailey
2659,60,Exec-managerial,0,Husband,13,Male,Private,0,Karen,Wright
2660,55,Exec-managerial,4787,Not-in-family,13,Male,Private,0,Joshua,Byrd
2661,30,Adm-clerical,0,Unmarried,12,Male,Private,0,Katie,Patel
2662,40,Craft-repair,0,Husband,9,Male,Private,0,Andrew,Bautista
2663,45,Adm-clerical,0,Not-in-family,13,Female,Private,0,Pam,Schaefer
2664,40,Tech-support,0,Husband,14,Male,Private,0,Jackie,Richard
2665,50,Exec-managerial,0,Husband,9,Male,State-gov,0,Shannon,Stewart
2666,40,Prof-specialty,0,Not-in-family,13,Female,Private,0,Dustin,English
2667,50,Tech-support,0,Unmarried,13,Female,Federal-gov,0,Brian,Shelton
2668,30,Prof-specialty,0,Husband,13,Male,Local-gov,0,Yvette,Kline
2669,45,Handlers-cleaners,0,Unmarried,9,Male,Private,1974,Lance,Cline
2670,72,Sales,0,Husband,9,Male,Self-emp-not-inc,0,Lindsay,Hayes
2671,40,Other-service,0,Unmarried,4,Female,State-gov,0,Mark,Moore
2672,30,?,0,Unmarried,10,Female,?,0,Julie,Anderson
2673,60,Adm-clerical,0,Unmarried,13,Male,Private,0,Teresa,Morgan
2674,40,?,0,Not-in-family,10,Female,?,0,Albert,Fischer
2675,65,Sales,0,Husband,7,Male,Private,0,Ernest,Bautista
2676,40,Tech-support,0,Unmarried,4,Female,Private,0,Heather,Jefferson
2677,40,Farming-fishing,0,Not-in-family,13,Male,Private,0,Margaret,Clark
2678,42,Tech-support,0,Husband,9,Male,Private,1672,Todd,Garza
2679,50,Exec-managerial,0,Husband,13,Male,Private,0,Randy,Rosario
2680,20,Sales,0,Own-child,9,Female,Private,0,Kyle,Fernandez
2681,40,Sales,0,Own-child,7,Male,Self-emp-not-inc,0,Rachel,Sosa
2682,59,Prof-specialty,0,Not-in-family,12,Male,Local-gov,0,Crystal,Orozco
2683,40,Adm-clerical,0,Not-in-family,13,Male,Private,0,Jason,Manning
2684,20,Other-service,0,Not-in-family,14,Female,Private,0,Anthony,Bennett
2685,45,Exec-managerial,0,Husband,9,Male,Private,0,Robert,Simpson
2686,35,Exec-managerial,0,Wife,6,Female,Private,0,Ashlee,Young
2687,48,Farming-fishing,0,Unmarried,3,Male,Private,0,Natasha,Beltran
2688,40,Other-service,0,Other-relative,9,Female,Self-emp-not-inc,0,Kathryn,Wilkerson
2689,40,Adm-clerical,0,Unmarried,9,Female,Private,0,Amy,Kelly
2690,40,Exec-managerial,0,Husband,9,Male,Private,0,Alex,Potts
2691,55,Exec-managerial,0,Husband,15,Male,Private,0,Katherine,Brooks
2692,60,Craft-repair,0,Not-in-family,11,Male,Private,0,Nicole,Ewing
2693,40,Other-service,2354,Not-in-family,10,Female,Private,0,Bryce,Baker
2694,40,Sales,0,Wife,10,Female,Private,0,Teresa,Harris
2695,40,Other-service,0,Not-in-family,9,Male,Private,0,Brenda,Stewart
2696,32,Craft-repair,0,Husband,10,Male,Private,0,Mark,Hardy
2697,40,Craft-repair,0,Husband,9,Male,Private,0,Charles,Macdonald
2698,45,Exec-managerial,0,Unmarried,,Female,Private,0,Benjamin,Sanchez
2699,50,Adm-clerical,0,Husband,13,Male,Private,0,Crystal,Williams
2700,42,Prof-specialty,0,Not-in-family,14,Male,Private,0,Sarah,Gutierrez
2701,40,Handlers-cleaners,0,Husband,9,Male,Private,0,Hayley,Welch
2702,40,Adm-clerical,0,Unmarried,12,Female,Private,0,Joshua,Garrison
2703,40,Protective-serv,0,Husband,11,Male,Local-gov,0,Madeline,Garcia
2704,25,Other-service,0,Own-child,6,Female,Local-gov,0,Kent,Burgess
2705,40,Prof-specialty,0,Not-in-family,,Female,Private,0,Julie,Berger
2706,40,Transport-moving,0,Husband,10,Male,Private,2603,Linda,Washington
2707,40,Prof-specialty,0,Husband,16,Male,Federal-gov,0,Bryan,Santos
2708,56,Craft-repair,0,Not-in-family,9,Male,Private,0,Christina,Mcclain
